Year,Month,Day,Hour,Minute,Car Data,Temperature [C],Pressure [hPa],Humidity [%],Wind Speed [km/h],Wind Direction [deg],Cloud Cover [%],Precipitation Type,Precipitation Amount [cm],CO2 ppm,Std dev CO2,No. CO2 Measurements
2019,3,24,15,0,9693.0,13.05,1015,31,18.432000000000002,246,66,None,0,422.683,1.52586,2184
2019,3,24,16,0,9670.0,13.93,1014,29,19.152,242,50,None,0,423.493,1.62998,2179
2019,3,24,17,0,9072.0,14.04,1014,28,20.448,238,96,None,0,423.866,1.63175,2184
2019,3,24,18,0,7904.0,13.32,1013,31,18.612000000000002,229,100,None,0,427.103,2.66365,2022
2019,3,24,19,0,6646.0,12.6,1013,34,17.136,231,97,None,0,430.071,2.07939,2182
2019,3,24,20,0,5761.0,11.51,1014,36,17.676000000000002,225,94,None,0,431.788,1.84001,2182
2019,3,24,21,0,5053.0,10.68,1014,39,19.116,228,89,None,0,432.767,1.61693,2183
2019,3,24,22,0,4335.0,9.87,1015,40,20.052000000000003,233,49,None,0,433.916,1.91712,2184
2019,3,24,23,0,2624.0,8.72,1015,43,19.512,246,66,None,0,433.9,1.56139,2177
2019,3,25,0,0,1652.0,8.63,1015,47,18.036,261,62,None,0,437.222,3.07294,2180
2019,3,25,1,0,1046.0,8.55,1015,49,16.164,265,56,None,0,444.899,5.67474,2172
2019,3,25,2,0,576.0,6.99,1015,51,14.256,257,49,None,0,436.083,1.94103,2032
2019,3,25,3,0,619.0,5.9,1015,53,13.932,254,100,None,0,434.319,3.62114,2185
2019,3,25,4,0,1829.0,5.75,1015,52,14.616,257,100,None,0,436.313,3.56133,2180
2019,3,25,5,0,4767.0,6.11,1015,53,14.076,264,99,None,0,442.111,3.38676,2184
2019,3,25,6,0,8502.0,5.61,1015,55,13.212,275,91,None,0,439.24,2.62743,2180
2019,3,25,7,0,12210.0,4.97,1015,41,12.96,220,90,None,0,434.488,2.26587,2186
2019,3,25,8,0,12215.0,4.41,1017,57,13.32,321,79,None,0,433.496,5.16202,2182
2019,3,25,9,0,9284.0,4.11,1017,59,15.984000000000002,347,98,None,0,424.709,2.33208,2182
2019,3,25,10,0,7946.0,4.03,1018,60,18.144000000000002,355,97,None,0,424.704,1.78027,2028
2019,3,25,11,0,7412.0,4.49,1019,54,16.632,357,90,None,0,424.919,2.43007,2180
2019,3,25,12,0,7225.0,5.12,1019,48,13.751999999999999,0,26,None,0,423.494,2.93214,2185
2019,3,25,13,0,7498.0,6.61,1019,41,10.008,2,39,None,0,422.037,2.47946,2184
2019,3,25,14,0,9194.0,7.6,1018,34,7.416,360,29,None,0,422.938,3.00275,2180
2019,3,25,15,0,9735.0,8.76,1018,31,5.508,359,7,None,0,422.649,3.91783,2178
2019,3,25,16,0,10577.0,9.24,1017,29,4.572,352,20,None,0,422.376,2.45361,2184
2019,3,25,17,0,11447.0,9.37,1017,30,3.42,29,75,None,0,433.916,5.9775,2178
2019,3,25,18,0,9723.0,8.48,1017,50,24.12,100,40,None,0,435.415,3.7377,2030
2019,3,25,19,0,7285.0,6.82,1017,42,9.648000000000001,108,99,None,0,437.371,4.87435,2182
2019,3,25,20,0,5558.0,4.79,1016,53,10.764000000000001,119,100,None,0,438.027,3.33576,2184
2019,3,25,21,0,4748.0,4.14,1018,60,10.728,125,100,None,0,441.744,3.99749,2178
2019,3,25,22,0,3206.0,3.15,1019,66,9.468,146,100,None,0,438.406,4.39949,2180
2019,3,25,23,0,2479.0,2.31,1019,72,8.784,153,100,None,0,437.976,2.6774,2177
2019,3,26,0,0,1430.0,1.4,1019,71,7.308,153,89,None,0,449.214,7.61639,2180
2019,3,26,1,0,783.0,0.53,1019,77,5.076,145,49,None,0,471.996,7.75746,2171
2019,3,26,2,0,507.0,-0.26,1020,79,1.1520000000000001,74,11,None,0,468.402,4.27611,2026
2019,3,26,3,0,616.0,-0.79,1020,79,3.24,23,5,None,0,440.461,7.72506,2182
2019,3,26,4,0,1477.0,-0.94,1021,69,14.76,10,40,None,0,435.088,2.0035,2180
2019,3,26,5,0,4501.0,-0.63,1021,66,11.268,11,4,None,0,441.836,3.58885,2177
2019,3,26,6,0,8438.0,-0.88,1021,55,12.204,9,18,None,0,447.92,3.39425,2180
2019,3,26,7,0,10364.0,-1.27,1022,75,14.436,354,12,None,0,448.909,4.10217,2185
2019,3,26,8,0,9699.0,-1.49,1023,66,14.328,353,0,None,0,434.399,4.39969,2182
2019,3,26,9,0,10272.0,0.31,1024,55,14.292000000000002,350,0,None,0,427.201,3.09209,2182
2019,3,26,10,0,8525.0,1.52,1025,38,18.288,354,8,None,0,424.536,1.97606,2033
2019,3,26,11,0,7728.0,2.9,1025,32,18.756,359,0,None,0,422.341,1.80314,2178
2019,3,26,12,0,7613.0,3.43,1025,28,18.215999999999998,2,0,None,0,422.772,2.0288,2182
2019,3,26,13,0,7890.0,4.09,1025,28,15.768,2,0,None,0,422.521,2.25272,2182
2019,3,26,14,0,9658.0,4.87,1025,28,13.68,2,0,None,0,422.839,2.4622,2183
2019,3,26,15,0,9823.0,5.52,1025,28,12.816,5,0,None,0,423.547,2.54131,2186
2019,3,26,16,0,10764.0,5.63,1024,29,12.096,10,0,None,0,423.921,2.72663,2176
2019,3,26,17,0,11494.0,5.91,1024,30,11.556000000000001,12,0,None,0,424.99,2.86586,2181
2019,3,26,18,0,10416.0,5.74,1024,30,10.620000000000001,10,0,None,0,425.384,3.07044,2033
2019,3,26,19,0,7815.0,5.22,1025,30,8.892000000000001,2,0,None,0,429.108,2.82346,2185
2019,3,26,20,0,6410.0,3.89,1025,41,7.884,2,0,None,0,432.008,2.60334,2183
2019,3,26,21,0,5014.0,2.91,1026,41,9.612,352,0,None,0,431.21,3.49163,2185
2019,3,26,22,0,3528.0,2.16,1027,42,10.584,343,0,None,0,435.911,2.28337,2179
2019,3,26,23,0,2793.0,1.28,1027,42,11.556000000000001,338,0,None,0,434.52,2.79694,2180
2019,3,27,0,0,1460.0,0.04,1028,41,13.968,344,0,None,0,431.365,1.19283,2186
2019,3,27,1,0,748.0,0.03,1028,40,17.748,355,0,None,0,430.921,0.997839,2184
2019,3,27,2,0,521.0,-0.31,1029,41,18.791999999999998,4,0,None,0,432.69,1.9999,2026
2019,3,27,3,0,647.0,-0.68,1030,43,17.496000000000002,8,0,None,0,434.215,1.94651,2185
2019,3,27,4,0,1580.0,-1.57,1031,46,16.02,12,0,None,0,436.356,2.34828,2179
2019,3,27,5,0,4310.0,-2,1031,51,14.940000000000001,13,1,None,0,439.547,2.05117,2181
2019,3,27,6,0,8312.0,-2.28,1032,54,13.716000000000001,11,0,None,0,444.217,3.66214,2176
2019,3,27,7,0,12087.0,-2.95,1033,57,11.34,4,0,None,0,449.068,4.24071,2180
2019,3,27,8,0,10646.0,-3.18,1033,58,10.836,4,0,None,0,442.662,5.58147,2181
2019,3,27,9,0,8738.0,-1.36,1034,54,10.620000000000001,9,0,None,0,432.794,3.93327,2186
2019,3,27,10,0,8120.0,1.07,1034,47,11.879999999999999,28,0,None,0,424.2,2.61591,2031
2019,3,27,11,0,7880.0,2.7,1034,43,12.78,47,2,None,0,427.435,3.13763,2184
2019,3,27,12,0,7733.0,3.71,1035,39,11.844000000000001,54,0,None,0,428.661,3.10929,2184
2019,3,27,13,0,8417.0,4.46,1034,38,10.512,60,0,None,0,427.099,3.09664,2184
2019,3,27,14,0,9897.0,5.15,1034,38,9.432,71,0,None,0,427.568,2.73632,2186
2019,3,27,15,0,10421.0,5.38,1034,39,8.784,84,0,None,0,428.519,3.29575,2185
2019,3,27,16,0,10262.0,5.39,1033,39,8.46,100,4,None,0,429.23,2.79184,2178
2019,3,27,17,0,10480.0,5.62,1033,40,8.64,116,26,None,0,431.624,3.19547,2177
2019,3,27,18,0,9489.0,5.32,1032,41,10.188,126,49,None,0,432.414,3.274,2029
2019,3,27,19,0,8105.0,4.58,1033,43,11.232000000000001,130,64,None,0,439.413,4.49954,2182
2019,3,27,20,0,6618.0,3.34,1033,48,13.392000000000001,140,4,None,0,435.712,3.94507,2185
2019,3,27,21,0,5540.0,2.7,1033,52,15.3,157,0,None,0,436.862,4.32015,2179
2019,3,27,22,0,4367.0,2.27,1033,55,16.452,175,0,None,0,436.133,3.36892,2185
2019,3,27,23,0,2930.0,1.84,1033,61,16.740000000000002,188,0,None,0,433.161,3.4102,2185
2019,3,28,0,0,1445.0,1.17,1033,67,16.2,194,0,None,0,434.71,3.3756,2183
2019,3,28,1,0,831.0,0.6,1033,69,15.444,195,0,None,0,438.711,2.54194,2185
2019,3,28,2,0,608.0,0.16,1033,71,14.940000000000001,196,0,None,0,436.44,1.78624,2026
2019,3,28,3,0,669.0,-0.19,1032,72,14.832,197,0,None,0,437.877,1.97351,2184
2019,3,28,4,0,1708.0,-0.4,1032,73,14.724,201,0,None,0,438.024,2.19354,2183
2019,3,28,5,0,4504.0,-0.61,1032,75,14.364,204,0,None,0,444.615,4.11867,2180
2019,3,28,6,0,8467.0,-0.8,1032,77,14.436,200,0,None,0,450.211,4.15105,2182
2019,3,28,7,0,12223.0,-0.85,1032,80,12.564000000000002,204,0,None,0,450.009,5.74148,2182
2019,3,28,8,0,12205.0,-0.76,1032,81,13.068,203,0,None,0,443.755,4.45711,2182
2019,3,28,9,0,10249.0,0.94,1032,79,13.14,199,0,None,0,432.86,5.05347,2179
2019,3,28,10,0,9281.0,3.05,1031,73,16.632,200,1,None,0,430.826,3.58272,2027
2019,3,28,11,0,8328.0,4.95,1031,65,17.136,201,7,None,0,430.406,3.61312,2186
2019,3,28,12,0,8572.0,6.79,1030,58,18.18,195,2,None,0,428.253,3.30214,2182
2019,3,28,13,0,9152.0,8.59,1029,55,20.16,190,2,None,0,425.64,3.29612,2181
2019,3,28,14,0,10624.0,10.13,1027,52,21.348,193,1,None,0,425.157,3.39054,2184
2019,3,28,15,0,10553.0,11.1,1026,51,23.040000000000003,196,17,None,0,426.76,3.90871,2185
2019,3,28,16,0,10844.0,11.41,1025,51,23.976000000000003,197,48,None,0,429.117,4.61685,2181
2019,3,28,17,0,11122.0,11.29,1024,52,24.444,199,83,None,0,426.844,4.05002,2183
2019,3,28,18,0,10506.0,10.71,1024,54,24.804,198,82,None,0,431.611,4.64596,2028
2019,3,28,19,0,8917.0,9.46,1024,63,21.924,195,79,None,0,433.406,3.75143,2182
2019,3,28,20,0,7573.0,7.93,1024,68,22.032,196,73,None,0,428.553,4.28006,2178
2019,3,28,21,0,6480.0,6.91,1024,73,21.348,197,99,None,0,425.806,2.40347,2182
2019,3,28,22,0,5160.0,6.36,1024,76,21.384,201,98,None,0,425.617,2.00213,2169
2019,3,28,23,0,3652.0,5.99,1024,77,20.340000000000003,206,99,None,0,424.762,2.06564,2180
2019,3,29,0,0,1935.0,5.93,1024,76,20.412,209,99,None,0,423.639,1.34586,2180
2019,3,29,1,0,1161.0,5.94,1023,73,20.484,206,100,None,0,422.657,1.34837,2184
2019,3,29,2,0,752.0,5.57,1023,70,20.556,210,98,rain,2.7,422.711,1.17656,2024
2019,3,29,3,0,792.0,5.85,1022,68,19.512,215,99,rain,2.5,423.353,1.52575,2181
2019,3,29,4,0,1616.0,6.18,1021,72,18.36,213,97,None,0,424.055,1.32937,2182
2019,3,29,5,0,4442.0,6.42,1021,73,18.576,208,67,None,0,429.241,2.92738,2183
2019,3,29,6,0,8175.0,6.5,1020,72,18.684,213,97,None,0,433.386,3.30531,2184
2019,3,29,7,0,11979.0,6.69,1020,75,15.048,214,100,None,0,437.079,4.00022,2175
2019,3,29,8,0,11951.0,6.74,1020,73,16.02,212,98,None,0,434.9,3.34649,2180
2019,3,29,9,0,10083.0,7.49,1020,73,17.46,210,100,None,0,432.841,3.14419,2181
2019,3,29,10,0,8553.0,8.75,1019,72,17.784000000000002,213,100,None,0,432.94,3.22377,2023
2019,3,29,11,0,8295.0,9.98,1019,72,15.588000000000001,212,100,None,0,430.732,4.71342,2182
2019,3,29,12,0,9172.0,10.53,1019,68,15.732000000000001,223,100,None,0,427.846,2.51459,2182
2019,3,29,13,0,9452.0,11.71,1018,71,15.228000000000002,228,100,None,0,431.302,2.93261,2182
2019,3,29,14,0,10403.0,12.76,1018,71,15.012,226,100,None,0,433.648,3.64724,2181
2019,3,29,15,0,10243.0,12.18,1018,73,14.112,222,100,rain,1.6,436.936,4.32384,2179
2019,3,29,16,0,9382.0,11.28,1018,77,13.644,221,100,rain,3.5,441.294,4.28117,2180
2019,3,29,17,0,9940.0,11.23,1018,81,13.176,218,100,rain,3.7,445.442,4.06547,2179
2019,3,29,18,0,9645.0,10.81,1018,83,13.860000000000001,220,100,rain,3.5999999999999996,446.479,5.01484,2029
2019,3,29,19,0,8291.0,10.55,1018,89,8.82,217,88,rain,2.8000000000000003,447.6,3.99958,2177
2019,3,29,20,0,7076.0,10.31,1018,88,11.088000000000001,232,60,None,0,448.013,3.77171,2179
2019,3,29,21,0,6327.0,10.1,1019,88,12.276000000000002,247,77,None,0,453.86,5.05641,2173
2019,3,29,22,0,6343.0,9.76,1020,88,11.016,248,87,None,0,453.401,3.8151,2178
2019,3,29,23,0,4629.0,8.67,1020,87,14.832,230,80,None,0,454.32,3.35502,2176
2019,3,30,0,0,,8.46,1021,93,18.503999999999998,290,85,None,0,450.563,2.92752,2177
2019,3,30,1,0,,8.22,1021,100,12.96,290,88,None,0,453.733,4.49345,2176
2019,3,30,2,0,,7.57,1020,93,7.416,260,97,None,0,460.59,3.42815,2025
2019,3,30,3,0,,7.4,1020,100,12.96,290,94,None,0,456.509,4.54535,2176
2019,3,30,4,0,,7.06,1021,100,12.96,340,98,None,0,441.644,3.28721,2181
2019,3,30,5,0,,6.91,1021,94,5.328,13,100,None,0,432.86,1.95229,2180
2019,3,30,6,0,,6.93,1021,94,9.216000000000001,36,99,None,0,434.036,2.79647,2180
2019,3,30,7,0,,6.31,1022,92,11.879999999999999,54,67,None,0,435.075,2.06677,2181
2019,3,30,8,0,,6.25,1022,92,9.756,60,61,None,0,435.217,2.19626,2181
2019,3,30,9,0,,6.38,1022,92,7.668,73,80,None,0,441.085,2.44185,2180
2019,3,30,10,0,,7.2,1022,94,7.524,90,95,None,0,442.79,1.94105,2023
2019,3,30,11,0,,8.97,1022,92,8.928,109,96,None,0,443.792,2.06659,2175
2019,3,30,12,0,,11.16,1021,84,11.484,125,97,None,0,442.662,1.72646,2173
2019,3,30,13,0,,12.6,1021,77,14.724,149,98,None,0,442.464,1.9083,2181
2019,3,30,14,0,,14.83,1018,68,15.408000000000001,151,88,None,0,443.933,5.08131,2179
2019,3,30,15,0,,15.21,1018,64,16.2,159,89,None,0,421.929,3.07217,2179
2019,3,30,16,0,,16.86,1017,61,18.108,168,89,rain,2.5,422.284,2.63859,2182
2019,3,30,17,0,,18.29,1016,60,20.808,173,80,None,0,423.37,2.3945,2178
2019,3,30,18,0,,18.35,1015,68,21.132,173,30,None,0,425.853,3.13567,2022
2019,3,30,19,0,,17.37,1015,78,21.240000000000002,185,64,None,0,429.625,2.65554,2177
2019,3,30,20,0,,15.88,1015,62,31.680000000000003,200,75,None,0,425.868,2.25601,2174
2019,3,30,21,0,,14.6,1015,66,27.720000000000002,190,40,None,0,427.427,2.32395,2173
2019,3,30,22,0,,13.72,1015,71,27.720000000000002,190,75,None,0,426.717,2.51351,2165
2019,3,30,23,0,,12.93,1015,77,24.12,200,40,None,0,428.946,2.4513,2175
2019,3,31,0,0,,12.41,1014,77,18.36,190,40,None,0,426.014,2.35709,2175
2019,3,31,1,0,,12.17,1013,80,22.32,200,75,None,0,427.14,1.77019,2175
2019,3,31,2,0,,12.36,1013,83,18.36,180,90,None,0,425.06,1.87518,2019
2019,3,31,3,0,,12.79,1012,83,24.12,190,90,None,0,425.349,1.72418,2170
2019,3,31,4,0,,13.14,1011,80,24.12,190,90,None,0,422.997,2.02918,2171
2019,3,31,5,0,,13.17,1011,80,20.52,180,90,None,0,423.504,2.64692,2173
2019,3,31,6,0,,13.22,1010,74,33.480000000000004,200,90,None,0,423.564,1.8,2172
2019,3,31,7,0,,13.01,1010,77,18.36,190,75,None,0,421.073,1.3744,2165
2019,3,31,8,0,,13.07,1010,74,27.720000000000002,190,75,None,0,421.118,1.45634,2168
2019,3,31,9,0,,13.45,1009,74,24.12,180,40,None,0,422.291,2.56646,2167
2019,3,31,10,0,,15.18,1008,67,24.12,170,75,None,0,418.858,1.54186,2021
2019,3,31,11,0,,17.3,1007,74,27.900000000000002,176,69,None,0,420.292,2.88116,2175
2019,3,31,12,0,,19,1006,72,29.880000000000003,180,58,None,0,420.81,2.56485,2174
2019,3,31,13,0,,17.53,1005,73,31.536,187,63,None,0,424.432,3.6107,2176
2019,3,31,14,0,,15.64,1004,76,29.736,191,54,None,0,421.797,1.87842,2162
2019,3,31,15,0,,14.49,1004,77,28.872,200,76,rain,5.1,424.409,2.74067,2176
2019,3,31,16,0,,14.19,1003,80,23.003999999999998,203,95,rain,6.1,426.343,1.80419,2175
2019,3,31,17,0,,13.22,1003,93,19.476000000000003,205,100,rain,3.7,431.029,2.75294,2172
2019,3,31,18,0,,11.55,1003,97,18.18,231,100,rain,10.3,431.172,2.07141,2020
2019,3,31,19,0,,8.35,1004,88,18.288,281,100,rain,10.4,432.199,2.34304,2171
2019,3,31,20,0,,7.15,1005,87,21.744,290,100,rain,2.5,431.638,2.44669,2173
2019,3,31,21,0,,6.18,1005,88,18.648,292,93,rain,5.4,430.669,2.29016,2173
2019,3,31,22,0,,5.33,1006,89,19.548,285,39,rain,2.5,429.065,1.58186,2174
2019,3,31,23,0,,4.57,1006,88,20.772,287,21,None,0,428.719,1.88874,2173
2019,4,1,0,0,1659.0,4.12,1007,85,20.592,291,16,rain,1.0,427.417,1.74466,2177
2019,4,1,1,0,1007.0,3.81,1007,80,19.944,293,6,None,0,428.521,2.77197,2174
2019,4,1,2,0,476.0,3.58,1008,74,20.304,290,7,None,0,426.65,1.52383,2021
2019,4,1,3,0,635.0,3.13,1009,72,20.304,287,7,rain,2.5,426.378,1.0527,2171
2019,4,1,4,0,1909.0,2.72,1009,70,20.304,288,9,None,0,426.518,1.71802,2178
2019,4,1,5,0,4980.0,2.36,1009,69,20.772,290,39,None,0,427.604,2.42785,2175
2019,4,1,6,0,8380.0,2.03,1010,69,21.852,293,43,None,0,425.321,1.94814,2177
2019,4,1,7,0,12046.0,1.93,1012,62,22.104,291,0,None,0,426.456,2.55416,2178
2019,4,1,8,0,11810.0,1.65,1014,61,22.536,296,0,None,0,424.786,2.47831,2176
2019,4,1,9,0,9645.0,2.21,1014,58,24.624,297,0,None,0,423.148,1.91483,2178
2019,4,1,10,0,8417.0,2.91,1015,55,24.696,299,7,None,0,421.729,1.82751,2031
2019,4,1,11,0,7404.0,4.02,1016,50,26.46,301,18,None,0,421.364,1.74644,2182
2019,4,1,12,0,7305.0,4.9,1016,44,25.668,296,13,None,0,421.881,1.9672,2184
2019,4,1,13,0,7630.0,5.98,1016,40,28.728,296,28,None,0,422.103,2.0204,2178
2019,4,1,14,0,9290.0,6.48,1017,35,29.412,294,44,None,0,420.779,1.81704,1072
2019,4,1,15,0,9820.0,6.54,1018,34,29.448,294,30,None,0,420.394,1.87449,586
2019,4,1,16,0,10580.0,6.43,1019,34,29.232,297,24,None,0,421.293,1.91438,2180
2019,4,1,17,0,11420.0,6.12,1020,31,28.584000000000003,299,29,None,0,422.403,2.49427,2184
2019,4,1,18,0,9469.0,5.72,1021,30,25.992,303,0,None,0,422.432,1.78232,2027
2019,4,1,19,0,7410.0,5.22,1022,31,19.584000000000003,311,0,None,0,424.007,2.30547,2187
2019,4,1,20,0,5440.0,4.36,1023,33,13.895999999999999,309,0,None,0,428.495,3.85306,2186
2019,4,1,21,0,4467.0,3.48,1025,39,9.72,298,0,None,0,438.826,5.56352,2181
2019,4,1,22,0,4056.0,1.98,1027,34,11.124,300,0,None,0,445.866,7.86045,2175
2019,4,1,23,0,2357.0,0.65,1028,23,11.124,300,1,None,0,449.096,6.96061,2183
2019,4,2,0,0,1115.0,-0.13,1029,31,11.124,260,0,None,0,441.982,4.29075,2179
2019,4,2,1,0,689.0,-0.72,1029,32,14.832,250,1,None,0,442.719,3.00556,2186
2019,4,2,2,0,476.0,-0.8,1030,58,9.756,261,0,None,0,443.904,4.24079,2022
2019,4,2,3,0,495.0,-1.3,1030,59,9.828,259,0,None,0,446.346,4.3084,2185
2019,4,2,4,0,1408.0,-1.79,1030,37,16.668,290,40,None,0,447.681,5.04767,2185
2019,4,2,5,0,4629.0,-1.77,1029,65,7.308,256,0,None,0,473.565,12.2822,2179
2019,4,2,6,0,8646.0,-2.64,1030,50,9.251999999999999,290,0,None,0,482.413,7.67819,2183
2019,4,2,7,0,12202.0,-2.81,1030,76,3.9240000000000004,244,0,None,0,483.122,9.44358,2179
2019,4,2,8,0,12219.0,-1.16,1032,76,5.5440000000000005,218,0,None,0,453.901,7.21557,2178
2019,4,2,9,0,9755.0,0.18,1032,68,5.796,205,0,None,0,444.113,8.00909,2183
2019,4,2,10,0,8740.0,3.04,1032,52,8.496,183,2,None,0,435.903,4.53562,2027
2019,4,2,11,0,7868.0,5.5,1031,44,11.34,180,22,None,0,429.466,3.41282,2185
2019,4,2,12,0,7561.0,7.06,1031,39,12.384,177,18,None,0,427.557,3.14395,2171
2019,4,2,13,0,8438.0,8.49,1030,39,13.392000000000001,173,14,None,0,425.975,2.89811,2187
2019,4,2,14,0,9883.0,9.58,1029,41,18.18,174,52,None,0,425.875,3.62435,2184
2019,4,2,15,0,9951.0,10.22,1028,40,17.172,168,8,None,0,424.878,3.12533,2184
2019,4,2,16,0,11117.0,10.59,1028,39,19.404,169,72,None,0,423.495,2.41634,2181
2019,4,2,17,0,11051.0,9.95,1027,41,21.348,175,95,None,0,429.132,4.72654,2186
2019,4,2,18,0,10207.0,9.44,1027,44,20.232,169,100,None,0,430.136,4.03422,2030
2019,4,2,19,0,7936.0,8.16,1027,53,14.688,170,100,None,0,429.842,3.41676,2184
2019,4,2,20,0,6104.0,7.19,1026,57,14.832,145,100,None,0,430.673,2.73834,2183
2019,4,2,21,0,4909.0,6.38,1026,63,15.732000000000001,139,100,None,0,433.383,2.60312,2186
2019,4,2,22,0,3500.0,5.87,1026,67,17.604,134,100,None,0,427.838,2.68202,2189
2019,4,2,23,0,2397.0,5.26,1025,69,17.928,122,100,None,0,425.653,2.04434,2185
2019,4,3,0,0,1142.0,5.05,1023,72,16.02,126,100,None,0,426.933,3.12742,2184
2019,4,3,1,0,649.0,4.96,1023,74,13.284,124,100,rain,4.0,423.767,2.68026,2185
2019,4,3,2,0,398.0,4.38,1022,82,11.664000000000001,78,100,rain,11.7,423.882,1.09558,2020
2019,4,3,3,0,580.0,3.95,1019,85,13.860000000000001,45,100,rain,11.799999999999999,423.264,0.62858,2184
2019,4,3,4,0,1577.0,3.65,1017,85,17.604,29,100,rain,6.800000000000001,422.855,0.805141,2176
2019,4,3,5,0,4352.0,3.51,1016,87,20.664,22,100,rain,12.1,425.56,1.46076,2180
2019,4,3,6,0,8228.0,3.43,1015,87,23.291999999999998,12,100,rain,16.5,427.669,1.835,2179
2019,4,3,7,0,12145.0,3.37,1013,91,26.82,359,100,rain,15.4,429.486,1.75946,2177
2019,4,3,8,0,12216.0,3.29,1013,91,24.228,355,100,rain,9.9,429.61,2.03636,2182
2019,4,3,9,0,10010.0,3.18,1013,91,25.272,350,100,rain,2.5,429.695,2.44152,2184
2019,4,3,10,0,8720.0,3.26,1012,92,26.136,345,100,rain,9.5,425.19,2.0864,2031
2019,4,3,11,0,7800.0,4.05,1011,88,24.804,341,100,rain,3.3000000000000003,424.036,2.34401,2176
2019,4,3,12,0,8060.0,6.24,1011,83,20.268,334,100,rain,1.0,424.787,2.91603,2182
2019,4,3,13,0,8344.0,8.45,1011,70,17.532,314,64,None,0,425.561,3.31555,2181
2019,4,3,14,0,10117.0,11.57,1009,54,13.716000000000001,286,3,None,0,424.192,2.18035,2178
2019,4,3,15,0,10316.0,14.2,1009,48,15.336,260,32,None,0,424.317,2.38695,2179
2019,4,3,16,0,11161.0,15.93,1008,39,23.400000000000002,260,97,None,0,425.191,2.08564,2178
2019,4,3,17,0,11626.0,16.44,1008,34,25.596,266,72,None,0,425.104,2.13231,2181
2019,4,3,18,0,9924.0,16.57,1009,31,26.748,277,10,None,0,423.482,1.34839,2027
2019,4,3,19,0,8202.0,15.16,1010,34,23.868,296,0,None,0,423.417,1.26576,2188
2019,4,3,20,0,6466.0,12.9,1011,38,24.804,301,0,None,0,424.608,1.65726,2186
2019,4,3,21,0,5547.0,10.83,1014,41,26.028000000000002,301,0,None,0,423.048,1.49946,2182
2019,4,3,22,0,3712.0,9.35,1016,42,28.116,296,0,None,0,421.225,1.17769,2181
2019,4,3,23,0,2434.0,8.33,1016,41,28.656,289,0,None,0,420.544,0.919603,2185
2019,4,4,0,0,1422.0,7.24,1018,39,31.752000000000002,286,0,None,0,420.708,0.957695,2179
2019,4,4,1,0,753.0,6.22,1020,39,31.14,284,0,None,0,421.082,0.91977,2183
2019,4,4,2,0,530.0,5.47,1020,39,26.676000000000002,282,0,None,0,421.476,1.06038,2034
2019,4,4,3,0,653.0,5.15,1021,41,24.3,274,0,None,0,421.566,0.933374,2185
2019,4,4,4,0,1847.0,4.61,1021,43,23.759999999999998,272,0,None,0,422.0,0.921552,2182
2019,4,4,5,0,4464.0,4.29,1021,41,23.976000000000003,274,0,None,0,423.16,1.3617,2178
2019,4,4,6,0,8371.0,3.98,1022,41,22.392,271,0,None,0,425.898,1.8578,2186
2019,4,4,7,0,12324.0,3.39,1023,42,22.104,266,0,None,0,427.258,2.41038,2183
2019,4,4,8,0,12113.0,3.11,1024,40,21.42,263,0,None,0,426.345,2.48525,2186
2019,4,4,9,0,10450.0,3.93,1025,37,21.384,266,0,None,0,423.819,2.25499,2185
2019,4,4,10,0,8853.0,4.79,1025,33,24.48,274,0,None,0,422.459,1.59556,2028
2019,4,4,11,0,8172.0,5.62,1025,30,24.984,280,0,None,0,423.562,2.07831,2187
2019,4,4,12,0,8206.0,7.04,1025,28,24.372,282,0,None,0,423.683,2.17335,2184
2019,4,4,13,0,8849.0,7.87,1026,28,25.02,283,6,None,0,422.989,1.96488,2180
2019,4,4,14,0,10380.0,8.6,1025,28,25.956,284,6,None,0,422.983,2.44323,2187
2019,4,4,15,0,10703.0,9.27,1025,28,25.596,284,5,None,0,422.973,2.18163,2188
2019,4,4,16,0,10378.0,9.78,1024,27,25.56,282,4,None,0,421.652,1.51042,2181
2019,4,4,17,0,11018.0,9.94,1024,25,25.128000000000004,284,0,None,0,422.752,2.23988,2186
2019,4,4,18,0,10597.0,9.54,1025,25,24.48,286,13,None,0,425.832,2.16977,2025
2019,4,4,19,0,8668.0,8.82,1025,26,19.872,281,94,None,0,429.599,3.54975,2186
2019,4,4,20,0,7136.0,7.72,1026,27,18.864,284,82,None,0,429.657,3.39192,2187
2019,4,4,21,0,6431.0,6.63,1027,28,18.864,291,51,None,0,429.16,2.41521,2183
2019,4,4,22,0,4340.0,5.66,1029,30,18.720000000000002,298,9,None,0,424.729,1.41719,2187
2019,4,4,23,0,2799.0,4.75,1030,32,18.288,304,3,None,0,423.666,1.17562,2185
2019,4,5,0,0,1770.0,4.07,1031,36,16.776,314,19,None,0,425.979,1.36844,2189
2019,4,5,1,0,1066.0,3.27,1031,36,15.912,326,54,None,0,426.908,1.71436,2186
2019,4,5,2,0,697.0,1.79,1031,39,14.184,327,99,None,0,424.409,1.52142,2033
2019,4,5,3,0,742.0,0.79,1032,42,12.6,317,100,None,0,426.839,3.56101,2187
2019,4,5,4,0,1767.0,0.24,1032,45,12.204,305,84,None,0,427.476,2.39339,2183
